new-schedule-Thursday1	Opens Thursday 20:00-21:00	木曜日 20:00-21:00 開催
new-schedule-Friday0	Opens Friday20:00-21:00	金曜日 20:00-21:00 開催
new-schedule-Friday1	Opens Friday 20:00-21:00	金曜日 20:00-21:00 開催
new-schedule-Saturday0	Opens Saturday20:00-21:00	土曜日 20:00-21:00 開催
new-schedule-Saturday1	Opens Saturday 20:00-21:00	土曜日 20:00-21:00 開催
new-schedule-Sunday0	Opens Sunday20:00-21:00	日曜日 20:00-21:00 開催
new-schedule-Sunday1	Opens Sunday 20:00-21:00	日曜日 20:00-21:00 開催
new-stat-PDEF+120	PDEF+120	物理防御+120
new-stat-PDEF+2.6	PDEF+2.6	物理防御+2.6
new-stat-PDEF+36.00%	PDEF+36.00%	物理防御+36.00%
new-stat-PDEF -5	PDEF -5	物理防御 -5
new-stat-prose-PDEF	PDEF+5 is my build	PDEF+5 is my build
new-stat-MDEF+120	MDEF+120	魔法防御+120
new-stat-MDEF+2.6	MDEF+2.6	魔法防御+2.6
new-stat-MDEF+36.00%	MDEF+36.00%	魔法防御+36.00%
new-stat-MDEF -5	MDEF -5	魔法防御 -5
new-stat-prose-MDEF	MDEF+5 is my build	MDEF+5 is my build
new-stat-ASPD+120	ASPD+120	攻撃速度+120
new-stat-ASPD+2.6	ASPD+2.6	攻撃速度+2.6
new-stat-ASPD+36.00%	ASPD+36.00%	攻撃速度+36.00%
new-stat-ASPD -5	ASPD -5	攻撃速度 -5
new-stat-prose-ASPD	ASPD+5 is my build	ASPD+5 is my build
new-stat-Cast Speed+120	Cast Speed+120	詠唱速度+120
new-stat-Cast Speed+2.6	Cast Speed+2.6	詠唱速度+2.6
new-stat-Cast Speed+36.00%	Cast Speed+36.00%	詠唱速度+36.00%
new-stat-Cast Speed -5	Cast Speed -5	詠唱速度 -5
new-stat-prose-Cast Speed	Cast Speed+5 is my build	Cast Speed+5 is my build
new-stat-Crit Resistance+120	Crit Resistance+120	クリティカル耐性+120
new-stat-Crit Resistance+2.6	Crit Resistance+2.6	クリティカル耐性+2.6
new-stat-Crit Resistance+36.00%	Crit Resistance+36.00%	クリティカル耐性+36.00%
new-stat-Crit Resistance -5	Crit Resistance -5	クリティカル耐性 -5
new-stat-prose-Crit Resistance	Crit Resistance+5 is my build	Crit Resistance+5 is my build
new-stat-Life%+120	Life%+120	HP%+120
new-stat-Life%+2.6	Life%+2.6	HP%+2.6
new-stat-Life%+36.00%	Life%+36.00%	HP%+36.00%
new-stat-Life% -5	Life% -5	HP% -5
new-stat-prose-Life%	Life%+5 is my build	Life%+5 is my build
new-stat-DMG vs All Job+120	DMG vs All Job+120	ダメージ vs 全ジョブ+120
new-stat-DMG vs All Job+2.6	DMG vs All Job+2.6	ダメージ vs 全ジョブ+2.6
new-stat-DMG vs All Job+36.00%	DMG vs All Job+36.00%	ダメージ vs 全ジョブ+36.00%
new-stat-DMG vs All Job -5	DMG vs All Job -5	ダメージ vs 全ジョブ -5
new-stat-prose-DMG vs All Job	DMG vs All Job+5 is my build	DMG vs All Job+5 is my build
new-stat-DMG Reduction vs All Job+120	DMG Reduction vs All Job+120	全職業から受けるダメージ軽減+120
new-stat-DMG Reduction vs All Job+2.6	DMG Reduction vs All Job+2.6	全職業から受けるダメージ軽減+2.6
new-stat-DMG Reduction vs All Job+36.00%	DMG Reduction vs All Job+36.00%	全職業から受けるダメージ軽減+36.00%
new-stat-DMG Reduction vs All Job -5	DMG Reduction vs All Job -5	全職業から受けるダメージ軽減 -5
new-stat-prose-DMG Reduction vs All Job	DMG Reduction vs All Job+5 is my build	DMG Reduction vs All Job+5 is my build
new-template-10800100026	[Sanctuary]'s percentage Healing multiplier increases by 11% and its fixed Healing increases by 22.	[サンクチュアリ]の回復倍率が11%増加し、固定回復量が22増加します。
new-mixed-10800100026	[Sanctuary]のpercentage Healing multiplier increases by 11% and its fixed Healing increases by 22.	[サンクチュアリ]の回復倍率が11%増加し、固定回復量が22増加します。
new-styled-10800100026	<color=#cc762a></color>[Sanctuary]<color=#cc762a></color>のpercentage Healing multiplier increases by 11% and its fixed Healing increases by 22.	<color=#cc762a></color>[サンクチュアリ]<color=#cc762a></color>の回復倍率が11%増加し、固定回復量が22増加します。
new-template-10800100027	Allies within [Sanctuary]'s area gain PDEF/MDEF +11%.	[サンクチュアリ]の範囲内にいる味方の物理防御力/魔法防御力が11%増加します。
new-mixed-10800100027	Allies within [Sanctuary]のarea gain PDEF/MDEF +11%.	[サンクチュアリ]の範囲内にいる味方の物理防御力/魔法防御力が11%増加します。
new-styled-10800100027	Allies within <color=#cc762a></color>[Sanctuary]<color=#cc762a></color>のarea gain PDEF/MDEF +11%.	<color=#cc762a></color>[サンクチュアリ]<color=#cc762a></color>の範囲内にいる味方の物理防御力/魔法防御力が11%増加します。
new-template-12110100010	Ilmata plays a deadly tune and targets one player, causing piccolos to continuously fall at that player's location for a time. After a brief delay, each piccolo explodes and releases a large number of fins in three directions. The fins swim toward the outer edge of the field, dealing minor damage to any player they touch.	イルマタが死を招く旋律を奏で、プレイヤー1人を狙います。しばらくの間、そのプレイヤーの位置へピッコロが次々と落下します。各ピッコロは短い遅延後に爆発し、3方向へ大量のヒレを放ちます。ヒレはフィールド外周へ泳いでいき、触れたプレイヤーへ小ダメージを与えます。
new-mixed-12110100010	Ilmata plays a deadly tune and targets one player, causing piccolos to continuously fall at that playerのlocation for a time. After a brief delay, each piccolo explodes and releases a large number of fins in three directions. The fins swim toward the outer edge of the field, dealing minor damage to any player they touch.	イルマタが死を招く旋律を奏で、プレイヤー1人を狙います。しばらくの間、そのプレイヤーの位置へピッコロが次々と落下します。各ピッコロは短い遅延後に爆発し、3方向へ大量のヒレを放ちます。ヒレはフィールド外周へ泳いでいき、触れたプレイヤーへ小ダメージを与えます。
new-styled-12110100010	Ilmata plays a deadly tune and targets one player, causing piccolos to continuously fall at that playerのlocation for a time. <color=#cc762a>After a brief delay, each piccolo explodes</color> and <color=#cc762a>releases a large number of fins in three directions</color>. The fins swim toward the outer edge of the field, <color=#cc762a>dealing minor damage to any player they touch</color>.	イルマタが死を招く旋律を奏で、プレイヤー1人を狙います。しばらくの間、そのプレイヤーの位置へピッコロが次々と落下します。<color=#cc762a>各ピッコロは短い遅延後に爆発し</color>、<color=#cc762a>3方向へ大量のヒレを放ちます</color>。ヒレはフィールド外周へ泳いでいき、<color=#cc762a>触れたプレイヤーへ小ダメージを与えます</color>。
new-template-10960000140	Decreases by 11% daily, up to 22%.	毎日11%減少、最大22%まで。
new-template-74014	Collection Progress: 11	コレクション進捗：11
new-template-74019	Collection Progress: <color=#63a22b>11</color>	コレクション進捗：<color=#63a22b>11</color>
new-template-290054	Ends in 11	11で終了
new-template-38008	Attempts: 11/22	挑戦回数：11/22
new-template-38024	Attempts: 11/22	挑戦回数：11/22
new-template-23211	Weekly Purchase Limit: 11/22	週間購入上限: 11/22
new-template-23270	Season Purchase Limit: 11/22	シーズン購入上限: 11/22
new-template-10570100003	Clear Floor 11 of the Spirit Tower	精霊の塔11階をクリア
new-template-10570100051	Available for purchase at position 11 or above	11以上で購入可能
new-template-16059	Build 11	ビルド 11
new-template-49017	Build 11	ビルド 11
new-template-49031	Build 11	ビルド 11
new-template-64000	Build 11	ビルド 11
live-guild-role-Guild Master0	Available for purchase at position Guild Master or above	ギルドマスター以上で購入可能
live-guild-role-Guild Master1	順位Guild Master以上で購入可能	ギルドマスター以上で購入可能
live-guild-role-Guild Master2	Guild Master以上で購入可能	ギルドマスター以上で購入可能
live-guild-role-Leader0	Available for purchase at position Leader or above	リーダー以上で購入可能
live-guild-role-Leader1	順位Leader以上で購入可能	リーダー以上で購入可能
live-guild-role-Leader2	Leader以上で購入可能	リーダー以上で購入可能
live-guild-role-Vice Guild Master0	Available for purchase at position Vice Guild Master or above	副ギルドマスター以上で購入可能
live-guild-role-Vice Guild Master1	順位Vice Guild Master以上で購入可能	副ギルドマスター以上で購入可能
live-guild-role-Vice Guild Master2	Vice Guild Master以上で購入可能	副ギルドマスター以上で購入可能
live-guild-role-Commander0	Available for purchase at position Commander or above	指揮官以上で購入可能
live-guild-role-Commander1	順位Commander以上で購入可能	指揮官以上で購入可能
live-guild-role-Commander2	Commander以上で購入可能	指揮官以上で購入可能
live-guild-role-Management0	Available for purchase at position Management or above	管理以上で購入可能
live-guild-role-Management1	順位Management以上で購入可能	管理以上で購入可能
live-guild-role-Management2	Management以上で購入可能	管理以上で購入可能
live-guild-role-Charisma Baby0	Available for purchase at position Charisma Baby or above	カリスマベイビー以上で購入可能
live-guild-role-Charisma Baby1	順位Charisma Baby以上で購入可能	カリスマベイビー以上で購入可能
live-guild-role-Charisma Baby2	Charisma Baby以上で購入可能	カリスマベイビー以上で購入可能
live-guild-role-Elder0	Available for purchase at position Elder or above	エルダー以上で購入可能
live-guild-role-Elder1	順位Elder以上で購入可能	エルダー以上で購入可能
live-guild-role-Elder2	Elder以上で購入可能	エルダー以上で購入可能
live-guild-role-Member0	Available for purchase at position Member or above	メンバー以上で購入可能
live-guild-role-Member1	順位Member以上で購入可能	メンバー以上で購入可能
live-guild-role-Member2	Member以上で購入可能	メンバー以上で購入可能
live-guild-role-Temporary Member0	Available for purchase at position Temporary Member or above	一時メンバー以上で購入可能
live-guild-role-Temporary Member1	順位Temporary Member以上で購入可能	一時メンバー以上で購入可能
live-guild-role-Temporary Member2	Temporary Member以上で購入可能	一時メンバー以上で購入可能
live-build-label	Build 1	ビルド 1
world-alias-0	选角场景	キャラクター選択画面
world-coordinate-0	TestPlayer:选角场景(40,109)	TestPlayer:キャラクター選択画面(40,109)
world-alias-1	選角場景	キャラクター選択画面
world-coordinate-1	TestPlayer:選角場景(40,109)	TestPlayer:キャラクター選択画面(40,109)
world-alias-2	时序之庭	時の庭
world-coordinate-2	TestPlayer:时序之庭(40,109)	TestPlayer:時の庭(40,109)
world-alias-3	時序之庭	時の庭
world-coordinate-3	TestPlayer:時序之庭(40,109)	TestPlayer:時の庭(40,109)
world-alias-4	特里图拉学院	クリトゥラ学園
world-coordinate-4	TestPlayer:特里图拉学院(40,109)	TestPlayer:クリトゥラ学園(40,109)
world-alias-5	特里圖拉學院	クリトゥラ学園
world-coordinate-5	TestPlayer:特里圖拉學院(40,109)	TestPlayer:クリトゥラ学園(40,109)
world-alias-6	普隆德拉	プロンテラ
world-coordinate-6	TestPlayer:普隆德拉(40,109)	TestPlayer:プロンテラ(40,109)
world-alias-7	伊斯鲁德	イズルード
world-coordinate-7	TestPlayer:伊斯鲁德(40,109)	TestPlayer:イズルード(40,109)
world-alias-8	依斯鲁德	イズルード
world-coordinate-8	TestPlayer:依斯鲁德(40,109)	TestPlayer:イズルード(40,109)
world-alias-9	柏伊亚岚岛	バイラン島
world-coordinate-9	TestPlayer:柏伊亚岚岛(40,109)	TestPlayer:バイラン島(40,109)
world-alias-10	柏伊亞嵐島	バイラン島
world-coordinate-10	TestPlayer:柏伊亞嵐島(40,109)	TestPlayer:バイラン島(40,109)
world-alias-11	旅館	宿屋
world-coordinate-11	TestPlayer:旅館(40,109)	TestPlayer:宿屋(40,109)
world-alias-12	旅馆	宿屋
world-coordinate-12	TestPlayer:旅馆(40,109)	TestPlayer:宿屋(40,109)
world-alias-13	图书馆	図書館
world-coordinate-13	TestPlayer:图书馆(40,109)	TestPlayer:図書館(40,109)
world-alias-14	圖書館	図書館
world-coordinate-14	TestPlayer:圖書館(40,109)	TestPlayer:図書館(40,109)
world-alias-15	大教堂	大聖堂
world-coordinate-15	TestPlayer:大教堂(40,109)	TestPlayer:大聖堂(40,109)
world-alias-16	王宫	王宮
world-coordinate-16	TestPlayer:王宫(40,109)	TestPlayer:王宮(40,109)
world-alias-17	酒館	酒場
world-coordinate-17	TestPlayer:酒館(40,109)	TestPlayer:酒場(40,109)
world-alias-18	酒馆	酒場
world-coordinate-18	TestPlayer:酒馆(40,109)	TestPlayer:酒場(40,109)
world-alias-19	普隆德拉东门	プロンテラ東門
world-coordinate-19	TestPlayer:普隆德拉东门(40,109)	TestPlayer:プロンテラ東門(40,109)
world-alias-20	普隆德拉東門	プロンテラ東門
world-coordinate-20	TestPlayer:普隆德拉東門(40,109)	TestPlayer:プロンテラ東門(40,109)
world-alias-21	普隆德拉南門	プロンテラ南門
world-coordinate-21	TestPlayer:普隆德拉南門(40,109)	TestPlayer:プロンテラ南門(40,109)
world-alias-22	普隆德拉南门	プロンテラ南門
